codigoEquipo,nombreEquipo
179653,GORRILLAS F.C
178186,INAFUMA Y BEBEN
179489,LITRONAS JUNIORS 
179044,CHICKEN BROTHERS F.C
179488,RECREATIVO DE HORTALEZA
177755,BORDERLINES FC
179538,REAL MAHOUDRID FC
179489,LITRONAS JUNIORS
178403,SPORTIUM DE GIJ�N
178995,TRADICI�N TRUJILLANA
178841,VIGAROS FC
177576,SNOWY SUPRIMS FC
178760,VODKA JUNIORS F.C.
178765,TIFOSI
179009,DEPORTIVO DE LA PEZU�A
177825,RAYO VALLACANO
178931,PARRARRAS FC
177822,Club Deportivo Numancia de Soria
178316,Boyac� Patriotas
177743,BUBAS FC
182429,ESCUELA BREOG�N FEM
182234,"OLMOS MIZAR ""A"""
183031,C.R. GUINDALERA C
182287,"OLMOS MIZAR ""B"""
184109,CR GUINDALERA A
183032,C.R. GUINDALERA D
183447,ED MANILA ESTRELLAS
183026,C.R. GUINDALERA B
183760,RECUERDO 6 BLANCO
181500,SANTA MAR�A LA BLANCA A
183753,RECUERDO 4 BLANCO
183757,RECUERDO 5 BLANCO
183758,RECUERDO 5 NARANJA
183166,NUESTRA SE�ORA DEL PILAR C
180828,E.D.M FRANCISCO FERN�NDEZ OCHOA
181081,CHV1995 SAN BLAS
181708,CORAZONISTAS
181239,IES CARLOS III
182408,C.D. DOSA
181768,SALESIANOS ATOCHA
183879,ENSANCHE DE VALLECAS E
182467,SAN BLAS BASKET 
181502,IES MALALA YOUSAFZAI
181188,CHA B
181653,GSD MORATALAZ B
182322,UXSC
181547,GSD MORATALAZ A
183167,NUESTRA SE�ORA DEL PILAR B
181591,C.H.A. A
182467,SAN BLAS BASKET
181778,COIN
181432,COIN
181501,SANT�SIMO SACRAMENTO
181141,PADRE MANYANET
184144,PADRE MANYANET
182737,STREET GIRLS
181284,PADRE MANYANET
182864,CLUB DEPORTIVO ELEMENTAL LAS TABLAS
182945,COLEGIO ALTAIR
182868,ALAR� C
178660,GMADRID SPORTS
178215,FILIAL RIVER PLATE MADRID
178527,LUCERO FC SUR
178055,ARSENAL F.C.
178024,"C.D. MADRID OLIMPO ""B"""
177627,CD RETIRO AS
177775,CHAVALES F.C
177749,INDEPENDIENTE
177971,SPORTING ESTRECHO
180035,EUSKAL ETXEA MADRID
177714,GIL NAVARRO 
177662,REAL ZUELA FC
177530,FURIA ROJA
183635,RECUERDO ALEVIN A
183638,RECUERDO INFANTIL A
180779,CDR LA PALOMA
183639,RECUERDO INFANTIL B
180617,ISM DINAMICA B
182774,PRADO C
180858,REAL COLEGIO NUESTRA SE�ORA DE LORETO
183021,C.D. BEGO�A
182823,CIUDAD DE LOS �NGELES
182747,PRADO A
182761,PRADO B
182620,ESTRELLA C.F.
178460,CASTELLANA NORTE
178946,SOLDADOS DE BORDAL�S
178381,UNI�N BALOMP�DICA PROSPERIDAD
179157,VIEJAS GLORIAS
178473,XAVATOS CFF
178913,MI NABO DE KIEV F7
179053,POTATHINAIKOS
177944,POTEMOS F.C.
178548,PURO FUTBOL
178983,CLUB DE CARL
179130,FLECHA NEGRA
183033,C.R. GUINDALERA
182005,ESTRELLA C.F.
182915,PRADO D
182905,PRADO B
182885,PRADO A
182909,PRADO C
183010,C.D. BEGO�A
178424,COOPERATIVA LOS LEONES
178956,�TACA FC
178954,Santos F.C.
178992,RAYO ALMENARA
179265,RAYO CEBOLLETA
179239,RAYO SUDAMERICANO
177979,PUF
178404,NEVULA CF
178239,CUBILETES FC
177630,FC LAS VENTAS
177880,LAGER DE MUNICH
178457,MOUCEPCION F.C.
178427,TROTROS DE LEO F.C.
177657,U.B. PROSPERIDAD
178308,ANONIMOS CF
178772,BERRO F.C.
178632,SAINZ DE PARRANDA
178468,SHANGHAI STATION FC
183013,ORCASUR SIN FRONTERAS .
183175,A.D. MADRID SUR D
183433,RAYO DELICIAS F.C.
180966,NAIF
183232,C.D.E PARQUE PRADOLONGO
183414,PARROQUIA SAN BENITO MENNI
181020,AMIDECU
177591,HIDRATOS DE MARLBORO
178622,PAMP ROJO
180159,BEBESIKTAS FC
178653,CHOCITA F.C
177752,JAGGER DE MUNICH
178395,MACACOS FC
178079,SOCIEDAD RECREATIVA
178830,WILLOUGHBY CITY FC
178746,AC FR�O 
178803,AD BLAS
178620,Teikoku
179204,SCHALKE TEMETO 04 
177862,BILLY BOY
179247,LA FUENTE DEL BERRO F.C.
179240,LOS JUANJOS
178847,POCHOS HERMANOS
177925,OLIMPICO DECREPITO
178143,DEUDAS F.C.
177762,INTER VENTILLA
178398,NEW TEAM
178581,SINPORTING DE GIJON F.C
178261,STARS SPORT A
178374,UNION DE LA PRADERA
178325,ALL STARS
178083,REAL DE AGUILERA
178030,ROLY BAHRAIN FC
177534,ROYAL CALAMITY
178523,BIRRATHINAIKOS
178425,FUTBOL 7 UDIT MASCULINO
177768,SAMBE F.C.
178717,SPORTING MATOZOIDES
177799,SPORTIUM DE GIJ�N
178489,UNI�N DEPORTIVA LAZAZA
178540,NEGRITA FC
177737,REAL INTER
183392,M� VIRGEN
183075,SPORTING �RTICA
183118,COLEGIO LA MILAGROSA
183219,KOBE
181764,MAESTRO PADILLA
183564,MV
183386,M� VIRGEN A
183388,M� VIRGEN B
183065,SPORTING �RTICA ROJO
183054,SPORTING �RTICA VERDE
181425,SANTA MAR�A DEL BOSQUE
183731,NS DOLORES B
181277,MAESTRO PADILLA B
180731,MAESTRO PADILLA A
182207,NAZARET-OPORTO
183070,SPORTING �RTICA AZUL
182988,CDE PINAR DE CARABANCHEL
182207,NAZARET-OPORTO 
183067,SPORTING �RTICA
183077,NS DOLORES A
181533,MAESTRO PADILLA
181626,MV
180571,GAUDI
180549,VALDEBEBAS GSD PREBENJAM�N B
183647,LA TORRE DE HORTALEZA EMPD
180580,SAN PEDRO FEM A
180593,SAN PEDRO
181134,LA TORRE DE HORTALEZA
181141,PADRE MANYANET 
180775,FEFC SANTA CATALINA A
182646,ARGANZUELA CENTRO BLANCO
181953,BJC A
180212,CB SORALLAS
180363,DISTRITO CARABANCHEL
183130,CD OROQUIETA ESPINILLO
182382,BJC
179952,SANVI
184335,MANUEL SAINZ DE VICU�A A
184336,MANUEL SAINZ DE VICU�A B
184299,VICALVARO
180890,COLEGIO STA. MAR�A MADRID
180784,T. BRETON MANZANARES VOLEY
180895,VPM AMPA T.MOLINA ROJO
181527,NG MADRID
181153,SANTA GEMA A
181287,SANTA GEMA B
181457,VPM AMPA T.MOLINA BLANCO
181385,CD NEWMAN D
181518,IRLANDESAS MADRID MXTO GRIS
180994,AMIDECU ALEVIN
181525,ARC�NGEL INTERNACIONAL SCHOOL
181423,VOLEIBOL HISPANO USERA
181482,SEK AZUL
183504,ESPERANZA
181883,MANZANARES VOLEY AZUL
181673,IES CELESTINO MUTIS MXT VPM
181633,SCUOLA SOI
180862,JUAN DE VALD�S A
181032,JUAN DE VALDES A
181453,ALVARO BAZAN NARANJA - ASTON FS
183636,RECUERDO ALEVIN B
182128,COLEGIO CLARET
182364,DRAGONAS DE LAVAPI�S
182269,S. SACRAMENTO 
180557,VALDEBEBAS GSD  INFANTIL A
180557, VALDEBEBAS GSD  INFANTIL A
180551,VALDEBEBAS GSD BENJAM�N A
181479,GARCILASO DE LA VEGA DO
181979,CD NORTE A
181028,GARCILASO DE LA VEGA BLANCO DO
181124,S SACRAMENTO 
181317,S. SACRAMENTO A
181124,S SACRAMENTO
180794,S SACRAMENTO
182308,RUNNYMEDE A
183860,SAN LUIS DE LOS FRANCESES
183822,BRITISH STARS
181173,CD CHAMART�N VERGARA
182578,RUNNYMEDE BEN
183110,ST. GEORGE MADRID
181267,RICHMOND PARK SCHOOL 
182642,SACOCHAMARTIN 
181233,LA MERCED 2
181402,RICHMOND PARK SCHOOL A
181539,E.F HORTALEZA B
178279,K'ROZAS EL DESEO
177926,RELEVO GENERACIONAL
179799,ULTRACLOUD
178148,KIMICOSULTRAMEGA BASKET
178110,VERSATILRETRO
179751,KARTOFFELN
178219,GUARRONAS
178872,ESTUDIABANTES
179884,CERO A LA IZQUIERDA
178924,BLOQUE ANFI
183559,IES VALLECAS I
183055,MARISTAS CHAMBER�
182139,CD EL VALLE
181303,DEPORTIVO MADRID FUTSAL FEMENINO
183312,JUAN DE LA CIERVA
183308,JUAN DE LA CIERVA
182327,CIUDAD DE C�RDOBA
183452,RACING VILLAVERDE B
183310,CD OROQUIETA ESPINILLO
183314,OE JUAN DE DIOS ROMAN
183313,JUAN DE LA CIERVA
183311,JUAN DE LA CIERVA
183344,JUAN DE LA CIERVA B
183309,JUAN DE LA CIERVA
180829,FUHEM MONTSERRAT
180993,ARC�NGEL INTERNATIONAL B
180678,ARC�NGEL INTERNATIONAL A
180767,AMIDECU JUV ROJO
180724,S. MARIA DEL BOSQUE
180677,MANZANARES VOLEY AZUL
180930,DOTA AMIDECU JUV ROJO
180988,AMIDECU 08 JUV VERDE
181368,NG MADRID
184322,FILOSOFO SENECA A
184323,FILOSOFO SENECA B
183406,COIN A
183408,COIN B
183411,COIN A
183410,COIN B
180764,CD UNION VB AZUL
183586,VOLEY PERALES ALEVIN BLANCO
181934,GSD LAS SUERTES A
180746,C. D. CALDEIRO AZUL
181152,CD CIUDAD DE LOS MUCHACHOS B
180928,CD CIUDAD DE LOS MUCHACHOS A
180746,C. D. CALDEIRO AZUL 
180651,AD NUEVA CASTILLA A
181275,DEPORTIVO PASAMONTE
181852,CDE LAS MINAS - LARRA A
181822,ALVARO BAZAN AZUL - ASTON FS
181905,JULIAN MAR�AS - ASTON F.S.
182105,RACING CAT�LICOS EN ACCI�N
181210,LOS MACACOS
180654,CLUB ATL�TICO EU FAREI
183844,THE EAGLE-LIONS
181076,TIGERS F.C
181101,C.F. BAGRESITOS
182280,UD TERCIO MAHOUN�S
182227,NAIF
178377,MINABO DE KIEV
177985,LOS HUEVOS F.C.
184297,LORENZO LUZURIAGA A
184333,LORENZO LUZURIAGA A
184334,LORENZO LUZURIAGA B
184298,LORENZO LUZURIAGA B
180932,HASTINGS SCHOOL
183567,ADC SAN FERMIN
182527,CD LAS ROSAS
183226,A.D. NUEVA CASTILLA
181744,VALLEKAS BASKET AZUL
181665,VALLEKAS BASKET NARANJA
183836,MARIA RODRIGO. ENSANCHE VK C
183276,SANTO DOMINGO
182950,CEIP ANGEL NIETO ART&MA�AS
183666,LA MILAGROSA
183277,SANTO DOMINGO A
181161,SANTISIMO SACRAMENTO
181379,CD CIUDAD DE LOS MUCHACHOS B
179582,CD LAS ROSAS
180221,GMS UPSILON
180210,GSD LAS ARTES
178336,VP MADRID AMARILLO
178370,VP MADRID BLANCO
183571,NATURALEZA & DEPORTE
181175,C. D. CALDEIRO BLANCO
181078,AD NUEVA CASTILLA B
181023,ARCANGEL B
181577,VOLEY PERALES ALEVIN NEGRO
183582,GSD VALLECAS
181293,STELLA MARIS - B
180969,GSD MORATALAZ A
181175,C. D. CALDEIRO BLANCO 
181587,CD CIUDAD DE LOS MUCHACHOS A
180706,CD LAS ROSAS A
181193,CD UNION VB AZUL
180717,CDE GETAFE JUVENIL ROJO
180752,CV GETAFE MORADO
180760,VP MADRID AMARILLO
183868,ESCOLAPIAS CARABANCHEL 
180820,CDV VALLECAS
183868,ESCOLAPIAS CARABANCHEL
181150,GSD MORATALAZ B
180841,CD UNION VB VERDE
183556,GSD LAS SUERTES B
181021,ARC�NGEL A
181147,STELLA MARIS - A
181014,VOLEY PERALES ALEVIN ROJO
181386,SANTISIMO SACRAMENTO
178811,REDECILLAS
179749,AURORITAS VC
178850,2 M. CIUDAD DE GETAFE
178193,AMIDECU
178298,VP MADRID NEGRO
177578,C.D. CALDEIRO AZUL
178123,C.D. CALDEIRO BLANCO
179748,FRESQUITAS
180153,MACACONAS UNITED
178757,OBISPO PERELL� 
179856,CDE GETAFE AMARILLO
179355,TALENTOS DE MORATALAZ
178757,OBISPO PERELL�
178874,MANCHESTER PITI
178446,PICHARREAL
178814,C.F. �GUILAS DEL LUCERO A
178251,BAY�RN DE LOS CA�DOS CF
178406,A4 FC
178237,GRAN IMPERIAL
178532,PRINCIPOTES FC
178389,RCD CEBOLLETAS.
177883,LA CALLE FC
178851,INTER DE CONVENCION
178615,00 TEAM
177623,LOS HOMBRES DE CHAMI
179097,FUTBOL CLUB PUERTA DEL ANGEL
179210,GALLUS F.C.
179395,L.D.L.U
178373,EUROVEGAS CF
178412,LOS MALETAS CF
179581,LAS �GUILAS FC
177907,DNP CBD CINCO ESTRELLAS ROJAS
178369,DEPORTIVO LUCERO.
178450,CA�ITO 
182299,SANTA SUSANA
183012,ATHLETIC FUTSAL
183839,REINA VICTORIA
182677,SANTA SUSANA A
182687,SANTA SUSANA B
184131,EMPD CDV ECHEGARAY
184191,EMPD CD VALLECAS
184188,EMPD CDV PALOMERAS PROMESAS
184183,EMPD CDV FEMENINO ECHE BLANCO
184187,EMPD CDV JAVIER DE MIGUEL
184189,EMPD CDV AZUL ECHE
184184,EMPD CDV ROJO ECHE MASCULINO
184185,EMPD CDV VALDEBERNARDO
184186,EMPD CDV PASAMONTE
184083,EMPD ISAAC ALBENIZ ALEVIN
183799,CORAZONISTAS ALEVIN FEMENINO
184130,EMPD CDV PALOMERAS
184190,EMPD CDV JUAN DE DIOS ROM�N
183796,CORAZONISTAS BENJAMIN A
182251,IES MIGUEL DELIBES
182268,IES SAN JUAN BAUTISTA
183543,IES FRANCISCO DE GOYA
182838,ESC. DEP. ADAE SIMANCAS 'B'
181053,NAPOLITANOS FC
182085,IES AVENIDA DE LOS TOREROS
180447,NUEVA ORLEANS
180440,AOR DISTRITO XV
180448,ORIGINALS CREW FC
178547,ANTWORK BASKET
179390,CD CIUDAD DE LOS MUCHACHOS
177783,JVK
179468,PERROS BB
179259,SKROTOPIA
177601,VALLEKAS BASKET
177609,CROTOFROTO
179173,DALTON
179229,URSULINOS
179546,C.B ENTREVIAS
179556,EL POZO 
178633,12 MONOS
183179,C.D. CIUDAD DE LOS �NGELES
184250,CD OROQUIETA ESPINILLO B
183290,I.E.S. CONDE DE ORGAZ
184102,COLEGIO NTRA SRA DEL CARMEN
183195,�BACO INFANTIL
183180,CD OROQUIETA ESPINILLO
183227,IES MARQU�S DE SUANZES
183786,CDB AVP JUVENIL ROJO
183178,CD OROQUIETA ESPINILLO
183303,IES LARRA INFANTIL FEMENINO
177859,DALLAS GRACIAS
179227,LAS CARRACUCAS SURE�AS
178207,FLOPPERS
179388,JAMONARIUM SIN TANQUETITA CB
177735,MANEKE NEKOS
179113,YERMO CB DOMINGUERO
178312,HONGOS C.B
178099,THE RECRUITER
179112,MASAJE ARISCO
179142,LOS DEL S�BADO
177861,QUINTANA HOOPERS
182526,SANTA SUSANA F
182470,PILARISTAS
182367,ESTRELLA C.F.
181140,ESCUELAS AGUIRRE B
182460,SANTA SUSANA B
180868,ESCUELAS AGUIRRE A
182407,SANTA SUSANA A
179047,ASTON BIRRAS FC
179137,C�BALAS F.C
178450,CA�ITO
178984,RCD BEBERLY
177668,ROYAL MADAME
178745,TUMEKBOYS FC
178515,ALBETICO DE MADRID
177857,BAR ARCOIRIS F.C.
177800,LOS SOLFAMIDAS
177555,INTER DE TETU�N FC
177826,F�NIX 
177574,BRUGALVILLAS
177873,POTENCHIA
177536,MACHOS PP
177987,EL EQUIPO DEL PUEBLO
177692,MANDARINAS F.C.
179443,LEGENDS
177845,ALBATROS
179950,KERRINGCROSS JUGOPLASTIKA
183327,BALONMANO VALDELUZ
184245,BALONMANO VALDELUZ
180470,DEPORTIVO GM
180469,DEPOR GLS
180468,CDE NUEVO HORIZONTE
180477,UANDABAR CANILLEJAS C.F.
180475,SIBARITAS FC
180476,U.D TRES PARQUES
180473,KFCBOYS
180471,E F. TITO
180472,INTER SAN BLAS
180467,BUGO F.C.
180474,SAINZ DE PARRANDA
180478,VENTAS CITY FC
184013,BM IKASA NEGRO
184085,EMPD ISAAC-ALBENIZ BENJAMIN
183800,VIRGEN DE EUROPA
184014,EMPD BM IKASA VERDE
184086,EMPD SAN JUAN DE LA CRUZ BENJAMIN
184301,IGNACIO ZULOAGA
180552,  VALDEBEBAS GSD BENJAM�N B
180548,VALDEBEBAS GSD PREBENJAM�N A
180556,VALDEBEBAS GSD INFANTIL FEMENINO
180554, VALDEBEBAS GSD ALEV�N A
180552,VALDEBEBAS GSD BENJAM�N B
180693,GREENWICH BENJAMIN VERDE
180554,VALDEBEBAS GSD ALEV�N A
183952,MENESIANO VERDE
182898,ALAR� PARACUELLOS
183019,LEONAS DE ASCAO
182289,"CFS EUROSIRIS ""B"""
182224,ASOCIACI�N ALACR�N 1997
182821,ZARAGOZA ALAR� F
183640,RECUERDO BENJAMIN FEMENINO
182833, ALAR� A
183149,SAN PEDRO FEM A
183086,CLUB FUTBOL SALA FEMENINO SAN FERNANDO
183151,SAN PEDRO FEM B
182011,NAIF
182442,ASOCIACI�N ALACR�N 1997
182176,"CFS EUROSIRIS ""A"""
182853, ALAR� B
183086,CLUB FUTBOL SALA FEMENINO SAN FERNANDO 
180596,GAUDEM FEM INF
180597,GAUDEM MASC INF
182745,CLUB AGUIRRE CAD
180961,CD LAS ROSAS B
180773,CD LAS ROSAS A
181316,CD LAS ROSAS A
181734,GSD VALDEBEBAS CADETE
180732,CDE EDUCACI�N Y DEPORTE JES�S Y MAR�A
181805,CLUB IRLANDESAS
180679,COLEGIO BRISTOL
181396,CD LAS ROSAS B
181692,REAL COLEGIO NUESTRA SE�ORA DE LORETO
181073,EFBM FERNANDO MARTIN
181044,CDE VALDESANFER
181532,ESCUELA BARRIO DEL PILAR
181505,COLEGIO TRES OLIVOS A
181353,FUNDACI�N BALIA
181055,SAN JOSE DE BEGO�A
181377,SCF A
181114,COLEGIO TRES OLIVOS B
180771,HALCONES PATIO BAENA
181238,ESCUELA BARRIO DEL PILAR
180898,SCF A
180918,C.B. PIZARRO CAMPUS �VILA
181162,HALCONES ARROYOFRESNO
182121,MOVISTAR ESTUDIANTES ANTONIO FONTAN NEGRO FEMENIA
181818,COLEGIO TRES OLIVOS
181596,COLEGIO TRES OLIVOS B
181684,MOVISTAR ESTUDIANTES ANTONIO FONTAN NEGRO FEMENINO
182557,CORTES DE C�DIZ 3� BLANCO
181859,MOVISTAR ESTUDIANTES ANTONIO FONTAN AZUL
181752,CD NORTE
181983,MOVISTAR ESTUDIANTES LEOPOLDO CALVO SOTELO
181550,SCF A
181644,SCF B
181176,FUENTELARREYNA GRIS
181981,ESTUDIANTES INTERNATIONAL SCHOOL �A�
182610,ESTUDIANTES INTERNATIONAL SCHOOL �B�
182473,CORTES DE C�DIZ 3� AZUL
181361,HALCONES ARROYOFRESNO
182016,TUCUTUCU SINGER BASKET
179010,PEDRO MORENO
179412,GEOPARDOS
179226,FAUNACA
179271,SINGER BASKET TUCUTUCU AMARILLO
178356,SIN LLOROS CLUB DE BALONCESTO
180022,CHIQUI TROTTERS
178461,LOS SOBA0S
178217,KAMIKAZES
179569,LOS IS�TOPOS
178993,WARRIORS DEL PILAR. C.B.F
179487,SPACE GORILAS
179839,TE BROTHERS
179182,PANASYMANKOS
180040,JORNADA DE DESCANSO
179866,REOS PUCHANTES
179904,BASKET VALDEBEBAS
179295,DESPISTADOS CLUB DE VOLEIBOL
178359,VIRGIN OF CORCHH
177593,PANATHIMANKOS
179667,C.B. REJAMADOS
182314,C.B. PATROCINIO SAN JOS�
179361,LOS SAPOS DEL APAREJADOR
179424,KOMANDO KACIKE
179588,SINGER BASKET
179872,ASSASSINS KROKETAS
179617,LA MANSI�N
180037,MAESTROS CAMISEROS
179064,IOWA PATOS
180094,RAPTORS
178346,TORPEDERAS 4.0
179531,LAS MADRILE�AS
179681,VALDELUZ A
177840,HALCONES ARROYOFRESNO
180002,VDM
179858,ESCROTAS
178706,VALDELAST
179587,SINGER BASKET
179722,TRIPLE AMENAZA
179337,LAS OTRAS
179944,ABAMATEUR
182842,"EM ALUCHE FS ""Y"""
182858,"EM ALUCHE FS ""W"""
182888,CDE ESCOLAPIOS ALUCHE
183225,DEHESA DEL PR�NCIPE
183887,CEIP JOVELLANOS
184208,INSTITUCION LA SALLE
183512,CEIP ERMITA DEL SANTO
182800,"EM ALUCHE FS ""Z"""
183888,ENRIQUETA AYMER SSCC A
181416,CASCO ANTIGUO SALESIANOS CARABANCHEL
179519,HERMANOS CARABANCHEL FS
179135,TOD BROWNING
178433,ALDEANUEVA FS
178472,INTER CARABANCHEL
178270,ESTRELLA MADRID F.S
179384,CRUCE 94+
179001,BOLAS DE CAG�N
178221,SOLDADOS DE BORDAL�S CF
178203,OL�MPICO ATENAS
178758,RACING DE ARGANZUELA
179555,EL MORRO FC
179393,TITANES FUTBOL CLUB
180515,AL-TAJO
180516,AVANTI TEAM
180517,"C.D. MADRID OLIMPO ""C"""
180522,ME FALTA RITMO FC
180526,SMOKEY TOTA FC
180523,NOTTINGHAM MIEDO F.C.
180518,ESTUDIANTES TIRSO-MOLINA
180525,RAYO CAYETANO
180524,PERMONT F.C.
180531,LA BANDA DEL PATIO
180519,INTER VENTAS CF
180520,LA BATUTA
183624,CN TRES CANTOS AMARILLO
183893,REAL CANOE NC AMARILLO
183703,COLEGIO BRAINS
183550,EIC M-86 BLANCO
183204,CIUDAD DE RIVAS AZUL
183267,CN CUATRO CAMINOS MAS
183596,CN CIUDAD DE ALCORC�N
183206,CIUDAD DE RIVAS BLANCO
181963,CN LA LATINA IARA
182130,CN MADRID MOSCARD�
183381,SANRA B
183380,SANRA A
183909,AR CONCEPCI�N
183612,C ENCINAS DE BOADILLA
183515,CDN BOADILLA
183545,CN CUATRO CAMINOS FEM
183623,CN TRES CANTOS AZUL
183511,CW LAS ROZAS
181329,VAND'03
183549,EIC M-86 AZUL
183284,REAL CANOE NC AZUL
181116,CNT BARAJAS
183387,SANRA ROJO
183397,SANRA A
183398,SANRA B
181927,CDE PARAISO B
183400,SANRA
183395,SANRA
183153,COLEGIO ORVALLE
181455,MATER SALVATORIS
181706,SENARA
181296,MATER STELLA
181022,ARAVACA BASKET
180808,VALVERDE LAS TABLAS VERDE
179959,NOTINGHAM MIEDO
179960,VALLEKAS WALKER 
179759,TALLERES RISCAL C.F.
179975,PITAS F.C.
179963,ORDU�A F.C
179906,MACCABI INTER
179905,INTER MACCABI
179583,LA GUADA�A
179323,LA9010
180464,LOS MAZINGUER FC
179250,DEPORTIVO S.N
179818,LOS ANIMALES
179802,LOS FEN�MENOS 
179708,MALAKITO DE MEMPHIS
180545,CANALLAS FC 
179694,ALCACHOFA FC
179362,ARSENAL DE PASTILLAS
179755,RDR
179864,CRAZYTITSFC
179843,DES CANSA FC
179922,INAZUMA MURCIA 
179471,DYNAMO DEL ROMA
179664,MAMBOKINGS
179664,MAMBOKINGS 
179802,LOS FEN�MENOS
182087,BAZ�N C.F.
181620,AFA LA PALOMA
181149,AFA TIRSO MOLINA
182658,STA. ISABEL ASUNCI�N
179922,INAZUMA MURCIA
180757,ESTUDIO NEGRO
183673,CHV1995
180809,ESTUDIO AMARILLO
179743,ESTUDIO AZUL
183157,DISTRITO CARABANCHEL LOPE DE VEGA
182818,ARGANZUELA CENTRO
183701,COLEGIO VILLAMADRID B
183119,GONZALO DE BERCEO
183120,ARGANZUELA SALESIANOS CARABANCHEL
183158,DISTRITO CARABANCHEL SAN GABRIEL
183117,GONZALO DE BERCEO
181600,NAZARET-OPORTO
183115,SAN VIATOR
182850,ARGANZUELA CENTRO
177552,DIABLURAS FC
177835,DODRAGAO UNITED FC 
178047,INTER VILLAVERDE FC
177906,PANITASK C.F.
177637,P�TALOS FC
182354,CD NEWMAN 'A'
180847,PILARISTAS B
181375,SPINOLA CHAMARTIN
183752,RECUERDO 4 AZUL
183483,HIGHLANDS EL ENCINAR B
183482,HIGHLANDS EL ENCINAR A
180655,PILARISTAS A
180933,CLUB DEPORTIVO LORETO MADRID
182696,PLACIDO DOMINGO
183677,SANRA
182190,CD NEWMAN E
180690,CHV1995 LAS TABLAS
180735,CD NORTE
180807,CHV 1995 ANTONIO FONTAN
181436,CLUB IRLANDESAS
181339,VOLEY VALDEBEBAS
181829,COLEGIO ESTUDIANTES LAS TABLAS B
181163,NUESTRA SE�ORA DEL PILAR B
181324,NUESTRA SE�ORA DEL PILAR C
181225,CLUB DEPORTIVO LORETO MADRID
182146,COLEGIO BRISTOL
180720,CHV1995 AMARILLO
180978,NUESTRA SE�ORA DEL PILAR A
181438,COLEGIO ESTUDIANTES LAS TABLAS A
180871,ALDEAFUENTE
181592,C.D.LORETO MADRID
181248,PILARISTAS E
180667,CD NEWMAN A
182960,CLUB DEPORTIVO LAS TABLAS
180649,CD NEWMAN
183134,MEN�NDEZ PELAYO
181046,CHV 1995 NEGRO
181131,CD NORTE
179813,BIRRAREAL
179790,CORNUDOS
179503,SCHALKE 030
179812,INDOMABLES FC
179809,LEYENDAS
179506,MAMA FC
179704,REALG4LIFE
179500,CRUJIENTE DU BRAGA
179687,UNI�N DEPORTIVA MANOLO
178549,CR DO PANDELEIRO
179553,SPORTIUM DE VALDEBERNARDO 
179253,LUDO$GORETS
179475,LA GRANADA FC
178454,PUKKI BLINDERS FC
179294,RESISTENCIA FC
179458,VALDE NEVERLUSEN
178877,UANDABAR CANILLEJAS JUNIORS C.F.
178987,TRASTOS F.C.
179463,BUD FAMILY FC
179233,ME PONES PEPINO
179474,BOQUERONES FC
179230,OLD STAR F.C
181685,CD CIUDAD DE LOS MUCHACHOS B
181185,CVE GETAFE VERDE
180780,C.V. GETAFE AMARILLO
181090,VP MADRID BLANCO
180892,CD LAS ROSAS B
181991,CD NEWMAN A
181374,CD RAYO CA�AVERAL
181318,CD UNION VB BLANCO 
183156,PERALES CADETE AZUL
181165,VP MADRID AMARILLO
181657,CD UNION VB AZUL
180901,CV GETAFE MORADO
181748,SENARA B
181912,LOS TILOS
181136,C.D. CALDEIRO AZUL
181792,SENARA A
178986,U.D. BLUNT
177923,ISTAMBUL.FC
178028,SMINTER DE MILAN
177792,RIVER PLATA 
177545,LOS PALITAS RC
178042,KALCE TEAM
177792,RIVER PLATA
177973,LA CONNECT FC
177818,USERA GOAT FC
177847,SHOREL FC
177903,VILLAVERDE FALCONS
178119,A.D LOS DESALMADOS
178752,LA FLORENTINESA FC
178230,KETAFEFC
178566,GOLDEN BOYS F.C
177967,ATLETICO METROPOLITANO
178177,AD. CROQUETILLA
178184,RAYO VILLAVERDE CF
178017,PELOTAZO FC
178855,ESCUADRON Z
178181,PIKITO FC
178640,PIKETE ARAGAN FC
177854,ALUCHE CITY FC
179306,PIKONDO
177745,LUCERTRON�S
179049,RAYO GOTITAS CF
178887,WEST CAMPA
178514,SPORTING BIELA F.C
179493,SPORTING DE BRUGAL
178241,PERONI F.C.
179593,VODKA JUNIORS
181785,NAZARET-OPORTO
183173,CEIP PARQUE EUGENIA DE MONTIJO EMPD
181688,CD RETIRO AS C
181847,CD RETIRO AS A
181493,CD LORETO MADRID B
181515,SANTA MAR�A DEL BOSQUE
182041,NAZARET-OPORTO A
182505,CLUB DEPORTIVO NSA NOLASCO
184113,SAN MIGUEL MASADA
183792,EL CARMELO TERESIANO OBA
182482,CLUB DEPORTIVO NSA MERCED
184114,C.D. F�tima
180707,CFS ARTILLEROS MORATALAZ
181834,COLEGIO SANTA MAR�A MADRID
182534,CLUB DEPORTIVO NSA MERCED
181916,ASTON FS B
179364,5 ESTRELLAS FC
179795,LA RECOMPENSA
179867,ATETICO ANDY
179758,TINAMUS F7
179796,LOSERPOOL
179828,URANUS FC
179721,S.D. UGANDA
179798,URBANISMO F.C.
178939,CB MORATA
180102,DRINK TEAM
181474,SAN SATURIO
181418,VIRGEN DE ATOCHA AZUL
181345,SEK NARANJA
181157,RC.STA. ISABEL  ASUNCION A
180976,CD.MADRID FSM BLANCO
